category,text,split
World,"Investors to Weigh Sell-Off, Earnings. NEW YORK - Investors on Thursday will weigh the sharp retraction in stocks the day before as well as fears that the corporate profit picture is deteriorating.    Dow Jones futures fell 4 points recently, while Nasdaq futures were down 3 points and S P futures dropped 0.20 points...",train
World,"Saudi Trial Could  Alter Pace of Reform. In a hearing room on the 11th floor of the High Court of Riyadh, two professors and a poet have been standing trial, sometimes drawing overflow crowds of people eager to monitor a case that could alter the pace of political reform in the kingdom.",train
World,"U.S. Seeks Reconciliation with Oil-Rich Venezuela.  SAO PAULO, Brazil (Reuters) - The United States said on  Monday it will seek better ties with oil-rich Venezuela in the  clearest sign since President Hugo Chavez won a recall  referendum in August that Washington is looking for  reconciliation with the firebrand populist.",train
World,"Bush, Kerry brace for key presidential debate (AFP). AFP - The US presidential candidates were set to go head to head in a bruising, high-stakes televised debate, with Republican incumbent George W. Bush aiming to lock in his lead in the race and Democratic challenger John Kerry banking on a comeback.",train
World,GOP Urge Bush to Turn Attention From Iraq (AP). AP - Nervous Republicans are urging President Bush to unveil a robust second-term agenda at his convention next week to shift voters' focus from the unpopular war in Iraq and other issues that are a distraction to his re-election drive. Some contend the party should ditch the GOP-fueled controversy over rival John Kerry's combat record in Vietnam.,train
World,Funding of Election Monitors A Concern. A delegation that was paid to watch the Ukraine elections by a lobbyist affiliated with one of the candidates has some saying the move taints the process of promoting democracy.,train
World,"Martin signals new flexibility to reach health deal with provinces (Canadian Press). Canadian Press - KELOWNA, B.C. (CP) - The federal government will seek a flexible medicare-reform agreement that could include individual deals with provinces, Prime Minister Paul Martin said Wednesday.",train
World,Human lives mere pawns in game of political expediency. IT WOULD have been obtuse to miss the streak of smug satisfaction in the Western response to the seizure by Al-Qaeda #39;s Pakistani allies of two Chinese engineers working on Pakistan #39;s ,train
World,"Death of a filmmaker. IF YOU WANT to know where the outrage is when Islamist thugs butcher a civilian, look to the Netherlands. There may not be much of an outcry over the slaughter of humanitarian worker Margaret Hassan in Iraq, but the Dutch are up in arms about the Nov.",train
World,"Israel resumes Gaza pull-out debate. Israeli MPs have resumed a debate on Prime Minister Ariel Sharon #39;s disengagement plan, which is expected to culminate in a historic vote in favour of a pull-out of troops and settlers from the Gaza Strip.",train
World,"First Black Watch troops move north to Sunni Triangle. BAGHDAD, Iraq An advance party of British soldiers has arrived at its new base near Baghdad. The small group from the Scottish Black Watch regiment set up base camp south of the capital, according to a pool report made to British media.",train
World,"Yemeni Militants Convicted of Terrorism (AP). AP - A court on Saturday convicted 15 Yemeni militants on terrorism charges, including the 2002 bombing of a French oil tanker and a plot to kill the U.S. ambassador. One man was sentenced to death for killing a Yemeni police officer and seven received 10-year prison terms.",train
World,"UN Council Approves 5,900 More Troops for Congo.  UNITED NATIONS (Reuters) - The U.N. Security Council voted  unanimously on Friday to send another 5,900 peacekeepers to the  Congo, less than half of what U.N. Secretary-General Kofi Annan  had requested.",train
World,"Rivals run a relay race for president (USATODAY.com). USATODAY.com - Colorado, New Mexico and Florida are three of the most competitive states in the presidential election. USA TODAY reporters and photographers followed President Bush and Sen. John Kerry as they bounced around those states - and three time zones - Saturday, 10 days before Election Day. Here is a look at their day on the road.",train
World,"Hit by Protests, Mexico's Fox Urges a Truce.  MEXICO CITY (Reuters) - Mexican President Vicente Fox  called for a truce on Wednesday to ease mounting political  tensions, as hundreds of thousands of workers went on strike  and some deputies literally turned their backs on him.",train
World,"German leaders avoid big losses in electoral test. BERLIN - Germanys governing Social Democrats avoided major losses in local elections Sunday in the countrys most populous state, while the conservative opposition lost votes but stayed well ahead in a traditional stronghold for Chancellor Gerhard ",train
World,"2 Ex-Officers Nabbed in Venezuela Slaying. National Guard troops arrested two brothers Friday in connection with a state prosecutor's killing, just days after two suspects in the car bombing case were shot dead by police, authorities said.",train
World," #39;Something Happened Fast #39; in Crashes. Flight recorders from two planes that crashed just three minutes apart Tuesday night are providing few clues to investigators but indicate  quot;something happened very fast, quot; a Kremlin representative said Thursday.",train
World,"Katmandu under curfew for 3rd day. A shoot-on-sight curfew imposed to prevent riots and violent protests over the killing of 12 Nepalese workers in Iraq entered its third day yesterday, while officials said they were trying to recover the bodies of the slain hostages.",train
World,"Iraq Attacks Leave at Least 20 Dead. Iraqi insurgents staged nearly simultaneous attacks Friday morning on police stations at opposite ends of Baghdad, killing at least 20 people, freeing dozens of prisoners and emptying a police arsenal in a demonstration of the militants' strength in the heart of the country.",train
World,"French Billionaire to Be Questioned (AP). AP - French tycoon Francois Pinault is to be questioned on behalf of U.S. authorities Friday in connection with the Executive Life affair, a judicial source said.",train
World,"Bush backers like converted Democrat's zeal (AFP). AFP - US President George W. Bush found strong support among voters in key states for Democratic Senator Zell Miller, who has broken with his party and raised eyebrows with attacks on Democratic White House hopeful John Kerry.",train
World,"British Airways cancels 966 flights in next three months (AFP). AFP - British Airways said it planned to cancel almost 1,000 flights in the next three months.",train
World,"Sex toys find niche market in church-influenced Philippines (AFP). AFP - In this predominantly Roman Catholic country where prostitution is illegal and the church still wields considerable influence on the nation's morals, it is a brave person who goes into business selling sex toys.",train
World,"Anwar plots his return. KUALA LUMPUR: Malaysia #39;s highest court will decide today whether to review the corruption conviction of former deputy prime minister Anwar Ibrahim, a move that could lead to his immediate return to politics.",train
World,"Sheen Stumps for Real-Life Politician. KANNAPOLIS, N.C. - Actor Martin Sheen did some real-life politicking for a congressional candidate who used to work on his television series ""The West Wing.""   Sheen, who portrays fictional president Josiah Bartlett on the series, attended private fund-raisers Saturday in Charlotte and Richmond County for 8th District congressional candidate Beth Troutman, who worked four years in Los Angeles as assistant to the executive producer of ""The West Wing."" He finished the day at a party at the Raleigh home of former Ambassador Jeanette Hyde...",train
World,"Russia's Red Army Fetes Pope on Eve of Anniversary.  VATICAN CITY (Reuters) - Russia's Red Army chorus and  orchestra on Friday feted Pope John Paul to mark his 26th  anniversary as Roman Catholic leader, an event unthinkable just  15 years ago before the fall of the Soviet Union.",train
World,"Bush Signs Into Law Debt Ceiling Increase. &lt;p&gt;&lt;/p&gt;&lt;p&gt; WASHINGTON (Reuters) - President Bush on Friday signed intolaw a measure authorizing an \$800 billion increase in thecredit limit of the United States, the White House said.&lt;/p&gt;",train
World,Armitage praises Russia's anti-terror efforts in Moscow visit (AFP). AFP - US Deputy Secretary of State Richard Armitage praised Russia's anti-terror efforts as he laid a wreath at a site of a recent Moscow metro suicide bombing.,train
World,"Suicide bombers suspected in attack. JAKARTA, Indonesia -- Police released yesterday a grainy photo taken by a security camera of a white delivery truck just before it blew up outside the Australian Embassy and said they suspect two suicide bombers in the vehicle set off the explosion, killing seven other people.",train
World,Blair lands in US for Bush talks. Tony Blair arrives in the US to become the first foreign leader to meet George Bush since his re-election.,train
World,"Abducted Turkish engineer killed in Afghanistan. The kidnapped Turkish engineer was found dead in Kunar province in east Afghanistan on Wednesday, one day after he was abducted by unknown gunmen, the Afghan Interior Ministry said.",train
World,"Jordan pledges help to release Japanese hostage in Iraq. Jordan #39;s King Abdullah II on Thursday pledged efforts to help release the Japanese hostage in Iraq as soon as possible, Jordanian TV reported.",train
World,"Peacekeepers fire on troops at river-border. Bukavu/Nairobi - United Nations peacekeepers have fired on troops trying to enter the Democratic Republic of Congo (DRC) from Rwanda, the UN-funded radio station Radio Okapi reported on Wednesday.",train
World,Suspect held at  #39;mini-Guantanamo #39; for three years released by &lt;b&gt;...&lt;/b&gt;. David Blunkett #39;s emergency anti-terrorism laws came under fire last night after he ruled a suspect interned without trial for nearly three years no longer posed a national threat.,train
World,"Stocks Sink on Coke's Gloomy Forecast. NEW YORK - Stocks headed lower Wednesday after beverage giant Coca-Cola Co. issued a gloomy forecast, and a lower-than-expected reading on industrial production for August threw the nation's broader economic outlook into question...",train
World,Violence Flares Across Sunni Areas. Violence flared across Sunni areas of Iraq on Saturday as insurgents attacked U.S.-backed forces near Baquba and fighting erupted in Ramadi. A U.S. soldier was killed in a roadside blast north of Baghdad and while 17 bodies were discovered in Mosul.,train
World,"Kerry Widens Lead in California, Poll Finds (Reuters). Reuters - Democratic challenger John Kerry\has a commanding lead over President Bush in California of 54\percent to 38 percent among likely voters, a poll released on\Tuesday found.",train
World,NKorea warns Japan against economic sanctions. North Korea has warned Japan that it will treat economic sanctions as a  quot;declaration of war quot; and threatens to try to exclude Tokyo from six-party talks on Pyongyang #39;s nuclear arms programs.,train
World,"Putin doubts date of the elections, Allawi confirms it will be &lt;b&gt;...&lt;/b&gt;. The Russian President Vladimir Putin has expressed his doubt that the Iraqi elections will be held at their due time. Putin said during his meeting with the Interim Iraqi prime minister Eyad Allawi that he ",train
World,"Agreement reached on Iran resolution. VIENNA -- The United States and most other nations at a meeting of the UN atomic watchdog agency agreed yesterday on a resolution meant to curb Iran's access to technology that could be used for nuclear weapons, and indirectly set a deadline for Tehran to meet their demands.",train
World,"Israeli Troops Kill Two Palestinians (AP). AP - Israeli troops killed two Palestinians in two separate incidents Friday, and Israeli helicopters fired three missiles at a Gaza warehouse the army said was used for making weapons.",train
World,CIA accused over Iraq detainees. US army generals tell a Senate committee that dozens of detainees may have been held in secret in Iraq.,train
World,Soldier Pleads Guilty in Iraq Prison Abuse. Top-ranking soldier facing charges in prison scandal pleads guilty to five counts of abuse. By Daryl Strickland. The top-ranking soldier facing charges in the notorious Abu Ghraib prison scandal pleaded guilty ,train
World,Blair undecided on Iraq troop movement. British Prime Minister Tony Blair says his Government has made no decision on whether to send 650 troops in Iraq to relieve US forces in potentially more dangerous parts of the country.,train
World,"Thousands to attend Moscow anti-terror rally. Over 100,000 people are expected to attend an anti-terrorism rally in Moscow following the Beslan school massacre. The rally, being held outside the Kremlin, is taking place on the second day of official morning ",train
World,Several killed in ethnic clashes in Henan. Beijing (AsiaNews/Agencies) - Thousands of police on Monday were guarding a country road outside a village in central China where eyewitnesses said rioting between hundreds of members of the Han ethnic majority and Hui Muslims killed at least seven ,train
World,"MEPS APPROVE REVAMPED COMMISSION. Ending three weeks of stalemate, European lawmakers have approved a new executive commission for the European Union. European MPs had refused to accept a new team of commissioners proposed by Commission President Jose Manuel Barroso.",train
World,"Gas explosion in Chinese coal mine leaves 56 dead, scores  missing (Canadian Press). Canadian Press - BEIJING (AP) - A gas explosion in a coal mine in central China killed 56 people and left scores trapped and missing, the government said Thursday.",train
World,Hurriyat is not the only face of Kashmiris. New Delhi: India made it clear late on Wednesday that if Pakistan thought that Hurriyat Conference was the only set of people who express the wishes of people of Kashmir then it is  #39;on a wrong tree #39;.,train
World,"Hamas military chief killed. GAZA CITY: One of the leaders of Hamas #39; military wing was killed in an Israeli airstrike in Gaza City early today, a Hamas spokesman said.",train
World,120m origami birds of peace fall on Thailand. About 120 million origami birds were air-dropped over southern Thailand yesterday in an attempt to quell a Muslim insurgency that has led to the deaths of more than 500 people this year.,train
World,Italian Hostages Released in Iraq. Italian Prime Minister Silvio Berlusconi confirmed on Tuesday that two female Italian aid workers who had been taken hostage in Iraq had been released and turned over to the Italian Red Cross.,train
World,Noah's Ark plan from Moon man. The European Space Agency's chief scientist sets out his vision for a DNA library on the Moon in case of emergency.,train
World,"Charges reduced for Iraq jail MP. MANNHEIM, Germany -- A US military policewoman accused in the Abu Ghraib prison abuse scandal had the charges against her reduced yesterday as a set of pretrial hearings wrapped up at an American base in Germany.",train
World,"Kerry to reverse stem cell policy. US presidential candidate John Kerry says he will make stem cell research a priority, dropping George Bush's policy.",train
World,Nepal Seeks Talks to End Rebel Blockade of Capital.  KATHMANDU (Reuters) - The fear of attack kept most vehicles  off roads leading to Nepal's capital for a second day on  Thursday as authorities sought talks to end a siege called by  Maoist insurgents.,train
World,Next Big Hit at the Modern: Its Reopening. The buzz over the greatly enlarged museum is expected to turn into a cacophony on Saturday.,train
World,"Cold War deserter jailed after 40 years. The long, strange journey of Charles Robert Jenkins reached a tearful climax with a 30-day sentence in a military prison and a dishonourable discharge from the United States Army he deserted for North Korea almost 40 years ago.",train
World,Press blame Right for swaying citizenship votes. On Sunday voters rejected government-backed plans to simplify naturalisation procedures for second-generation foreigners. They also turned down a proposal to grant children born in Switzerland to foreign parents the automatic right to a Swiss passport.,train
World,"Indian-Americans hail Manmohan speech. New York, Sep 27 (UNI) Members of the Indian-American community who attended a public meeting addressed by Prime Minister Manmohan Singh welcomed his speech and expressed confidence that India would soon be a developed economy.",train
World,"Honour memory of Rabin, Arafat - Mbeki. The leaders and people of Israel and Palestine should honour the memories of Yasser Arafat and slain Israeli Prime Minister Yitzhak Rabin by acting practically to achieve the  quot;peace of the brave quot;, President Thabo Mbeki said on Friday.",train
World,"French Hostage Transfer Sparks Release Hopes.  PARIS (Reuters) - Hopes of a swift end to the French  hostage crisis rose early Friday, after the Le Figaro newspaper  that employs one of the two captives said the men were now  being held by Iraqi guerrillas willing to negotiate their  release.",train
World,"Death toll climbs in Baghdad blast. A car bomb exploded outside the education ministry in central Baghdad on Tuesday, killing at least six people and wounding about eight, the interior ministry said.",train
World,"Glazer stake in Man Utd nears 30. US tycoon Malcolm Glazer lifts his stake in Manchester Utd to 28.11, one day after spending 17m on  further share buys.",train
World,"Acrimony in the air on eve of Northern Ireland talks (AFP). AFP - All-party talks to kickstart Northern Ireland's peace process, in limbo for nearly two years, get underway at Leeds Castle with acrimony already in the air.",train
World,Talks with Musharraf very good: PM. Prime Minister Manmohan Singh has described his talks with Pakistan President Pervez Musharraf as  quot;very good quot;. He said the two had agreed to carry forward the composite dialogue process which  quot;augurs well quot; for the bilateral relations.,train
World,"U.S., Iraqi Troops Launch Mosul Offensive. U.S. and Iraqi troops pushed into insurgent-heavy neighborhoods and stormed police stations in Mosul on Tuesday, launching an offensive to retake parts of this northern Iraqi city where militants staged a mass uprising last week in support of insurgents in Fallujah.",train
World,Police Chief Backs Using Force Against Intruders. Britains top police officer today called for an urgent updating of the law to protect householders who use force to defend their homes against criminals - even if it involves killing the intruder.,train
World,Peru TV staff quit in Toledo row. Peruvian TV journalists resign after claims of electoral fraud sparked an angry outburst by President Toledo.,train
World,"Spilled Oil, Gas Ignite in Iraq's South Rumaila Field.  BASRA, Iraq (Reuters) - Oil and gas spilled during recent  sabotage attacks on Iraq's southern oil pipelines ignited  Sunday and firefighters battled to douse the flames.",train
World,"New Era for Cambodia as King Sihamoni Ascends Throne (Reuters). Reuters - In a ceremony full of pageantry and\hope, King Norodom Sihamoni ascended the Cambodian throne on\Friday, ushering in a new royal era for a country still trying\to draw a line under its bloody, genocidal past.",train
World,"Bush, Kerry Campaign in West Before Debate (AP). AP - Bracing for their final debate, John Kerry accused President Bush of favoring ""friends in the oil industry"" over consumers strapped with rising fuel bills on Monday while Bush said his challenger so misunderstood the war on terror that he thought it could be reduced to ""a nuisance"" akin to prostitution or illegal gambling.",train
World,"Palestinian PM Calls For CNN Producer #39;s Release. GAZA CITY, Gaza Strip - Palestinian Prime Minister Ahmed Qureia Tuesday said authorities were working hard for the release of a CNN producer and urged the kidnappers to free him.",train
World,"Labor Allies Want Senate to Block OT Rules (AP). AP - Fresh from their triumph in the House, labor allies want the Senate to derail new Bush administration overtime rules that critics say would prevent 6 million American workers from getting the bonus pay.",train
World,"Rebel groups boycott Dardur talks. Rebel groups walked out of peace talks with the Sudanese government in Abuja, Nigeria, Saturday in protest of alleged attacks in the Darfur region.",train
World,Mosque set on fire in Netherlands. A Dutch mosque is set on fire in what appears to be the latest attack on the Muslim community.,train
World,Highlights of What Congress Has Done (AP). AP - Highlights of what Congress has done  #151; and has not done  #151; this year.,train
World,"Tokyo Stocks Finish 2.6 Percent Higher (AP). AP - Tokyo stocks finished sharply higher Monday, fueled by Wall Street's gains last week. The U.S. dollar was higher against the Japanese yen.",train
World,"Roadmap despite the K-roadblock. NEW DELHI, SEPTEMBER 6: India and Pakistan today committed themselves to a slow but sustained process to keep the dialogue going, in which New Delhi for the first time accepted the viability of an overland gas pipeline through Pakistan, and Islamabad ",train
World,"Palestinian says Americans' killers can't be arrested. GAZA -- Palestinian security forces know who was behind the killing of three Americans in Gaza nearly a year ago but cannot act against the factions while fighting with Israel continues, a top Palestinian security official said.",train
World,"Next Session Last for Two Vets in Congress (AP). AP - For two of Congress' old bulls, the lame duck session that begins next week will be the last roundup. Senate Appropriations Committee Chairman Ted Stevens, 80, and his 73-year-old House counterpart, Rep. Bill Young, must surrender their posts by party rule when the new Congress starts in January.",train
World,Hynix's 3Q Profit More Than Triples (AP). AP - South Korea's Hynix Semiconductor Inc. said Monday its third-quarter net profit more than tripled from same period last year thanks to steady global prices for memory chips.,train
World,Tokyo Stocks Higher at Late Morning (AP). AP - Tokyo stocks rose moderately Monday morning on bargain hunting following Friday's losses. The U.S. dollar was up against the Japanese yen.,train
World,"Man slashes 25 kids at China school. BEIJING - A knife-wielding man was arrested in the eastern Chinese province of Shandong on Monday after injuring 25 students and holding a 9-year-old girl hostage at an elementary school, China #39;s official media reported.",train
World,Israel Urges Sanctions on Iran for Nuke Program.  UNITED NATIONS (Reuters) - Israel urged the United Nations  on Wednesday to move toward sanctions against Iran because  Tehran is never going to abandon its alleged quest for nuclear  weapons.,train
World,"Annan Urged to Play Larger Role in Iraq (AP). AP - U.N. Secretary-General Kofi Annan, under fire in Congress over a troubled oil program for Iraq, received some friendly advice last month in a private meeting with former U.S. Ambassador Richard Holbrooke and other foreign policy experts.",train
World,"B.C. Mountie killed in stolen truck crash leaves wife, two small children (Canadian Press). Canadian Press - VERNON, B.C. (CP) - Vernon RCMP have identified the auxiliary officer killed when the cruiser in which he was riding was struck by a stolen truck as Glen Evely, 39.",train
World,"Landslides, floods kill nearly 340 in Philippines. MARAGUNDON, Philippines -- A powerful rainstorm triggered landslides and flash floods that killed nearly 340 people in the eastern Philippines, officials said yesterday, and rescuers raced to save those stranded in three coastal towns before a typhoon strikes the hard-hit region.",train
World,"Report: Iraq contractor snatched. Iraqi police said Wednesday a Lebanese American contractor was kidnapped overnight from his Baghdad home, according to The Associated Press.",train
World,"GOP Convention Closes With Milder Protests (AP). AP - A week of rallies, marches and nearly 1,800 arrests left anti-Bush protesters drained and the city refuting allegations that demonstrators were held too long in police custody.",train
World,"Report: Explosion Kills 2 Near Chechyna (AP). AP - An explosion rocked a police building in the restive Dagestan region adjacent to Chechnya on Friday, and initial reports indicated two people were killed, the Interfax news agency said.",train
World,"La. Becomes Latest Political Battleground (AP). AP - The swamps, bayous and rice fields of Louisiana's Cajun country have emerged as the site of the nation's latest political battleground.",train
World,"Groups Decry Detention of Priest in Haiti. The arrest of a Catholic priest drew criticism from human rights groups Thursday, who charged that the US-backed government was illegally trying to suppress support for ousted President Jean-Bertrand Aristide.",train
World,US Hostage Apparently Beheaded. (CBS/AP) A video posted on an Islamic Web site Monday shows the apparent beheading of a man identified in the tape as American construction contractor Eugene Armstrong.,train
World,"Indonesian editor jailed for libel. IN a significant strike against press freedom, an Indonesian court yesterday sentenced the chief editor of Indonesia #39;s leading news magazine, Tempo, to a one-year jail term on a charge of criminal defamation.",train
World,"Saddam #39;s aides face trial. Some of former Iraqi President Saddam Hussein #39;s aides will go on trial next week, interim Prime Minister Iyad Allawi said Tuesday.",train
World,"U.S. Army Deserter Welcomed in Japan (AP). AP - Villagers on the remote Japanese isle of Sado have warmly welcomed U.S. Army deserter Charles Jenkins since he arrived with his Japanese wife and their two North Korea-born daughters a week ago, his wife said Tuesday.",train
World,Malaysia discovers new bird flu case. KUALA LUMPUR - Malaysia discovered new cases of bird flu on Sunday within a quarantine area in northern Malaysia where workers have struggled for a month to eradicate the virus.,train
World,Iran deploys new missile. TEHRAN: Iran added one more missile to its military arsenal and the defense minister said Saturday his country was ready to confront any external threat.,train
World,"Pope Prays for Beslan School Dead at Italy Mass.  LORETO, Italy (Reuters) - Pope John Paul prayed for the  victims of the ""inhumane violence"" of Russia's Beslan school  tragedy as he said Mass on Sunday before 200,000 people in  central Italy.",train
World,"A Madeover Berlin Struggles for Top City Status (Reuters). Reuters - The massive cranes that towered over\Berlin for much of the past decade, an omnipresent symbol of\the city's renaissance, no longer dominate the skyline.",train
World,"Workplace Now Terrain of Politics (Los Angeles Times). Los Angeles Times - PELLA, Iowa  #8212; In this week's frenzied competition to boost voter turnout, the quiet effort of companies like Vermeer Manufacturing could prove crucial for the Bush campaign.",train
World,"Libya hosts  #39;mini-summit #39; on Sudan #39;s Darfur conflict. TRIPOLI, Libya: Libya confirmed that the leaders of Sudan, Egypt, Chad and Nigeria would join Moammar Gadhafi for a  quot;mini-summit #39; #39; Sunday on Sudan #39;s Darfur region, which the United Nations calls the world #39;s worst humanitarian crisis.",train
World,"Iraqi Kidnappers of French Reporters Demand Ransom (Update1). The Iraqi kidnappers of two French reporters who have been missing since Aug. 20 today demanded a \$5 million ransom as a condition for their release, according to a statement posted on an Islamic Web site.",train
World,Helpers battle Sri Lanka floods. Aid teams in Sri Lanka battle the aftermath of flash floods as they try to prevent the spread of disease among survivors.,train
World,"Seoul, Others Should Send Clear Message on Nukes -US. The White House said on Friday that South Korea and other nations should send a  quot;clear message quot; to North Korea of their commitment to a nuclear-free peninsula after Seoul admitted government scientists had enriched uranium to nearly ",train
World,Confident Bush Outlines Ambitious Plan for 2nd Term. President Bush said he would begin work immediately on his proposal to overhaul Social Security.,train
World,"Bosnian-Serb prime minister resigns in protest against U.S. sanctions (Canadian Press). Canadian Press - BANJA LUKA, Bosnia-Herzegovina (AP) - The prime minister of the Serbian half of Bosnia resigned Friday, a day after the U.S. government and Bosnia's top international administrator sanctioned Bosnian Serbs for failing to arrest and hand over war crimes suspects to the UN tribunal.",train
World,"Dutchman suspected of aiding Saddam in war crimes is arrested. A MAN suspected of helping former Iraqi leader Saddam Hussein commit war crimes and genocide by supplying him with materials for chemical weapons, has been arrested by the Netherlands authorities.",train
World,"Israeli cabinet approves payouts for Gaza settlers. JERUSALEM Israel #39;s security cabinet on Tuesday approved a compensation package that would pay roughly \$200,000 to \$300,000 to each Jewish family that agreed to leave the Gaza Strip under Prime Minister Ariel Sharon #39;s withdrawal plan.",train
World,Australian PM calls election on Oct. 9. Australian Prime Minister John Howard on Sunday announced that the next federal election will be held on October 9. He told a press conference here that voters will decide ,train
World,"Karzai's Big Poll Lead Shows Afghan Ethnic Divide (Reuters). Reuters - Hamid Karzai was cruising to victory in\Afghanistan's first direct presidential elections, but by\Wednesday the returns so far have underscored the ethnic fault\lines that have often divided the country.",train
World,"IRA Willing to Disarm by Month #39;s End. The Irish Republican Army abandoned its longtime opposition to disarmament on Thursday, pledging to get rid of its weapons by the end of the month.",train
World,"UN launches 210-million-dollar appeal for flood-hit Bangladesh (AFP). AFP - The United Nations launched an appeal here for 210 million dollars to help flood victims facing ""grave"" food shortages after two-thirds of Bangladesh was submerged, destroying crops and killing more than 700 people.",train
World,India seeks new TV bids. The Indian Board re-opens the bidding for TV rights after Australian threaten to cancel their tour.,train
World,Israel trial over slain Gaza girl. An Israeli military court has charged an army officer with illegally using his weapon when he allegedly shot a Palestinian girl who was already dead.,train
World,"Democrats Have Bad Case of the Blues (AP). AP - After losing back-to-back presidential elections, Democratic leaders are trying to figure out how to make the party more relevant to mainstream Americans and keep it from slipping into perpetual minority-party status.",train
World,"Small Syrian force withdraws from Lebanon. About 300 Syrian soldiers in a convoy of trucks and armored vehicles returned home from Lebanon on Thursday, part of a wider redeployment of forces that the United States described as encouraging.",train
World,"Opp will be taken along on all issues: Shaukat. ISLAMABAD: Newly elected member of the National Assembly and prime minister-designate, Shaukat Aziz, said on Thursday that Mr Aziz said the government would make sure the opposition stayed abreast of it on all important national issues. ",train
World,"78 detainees die in Thailand. PATTANI, Thailand -- At least 78 Muslim detainees suffocated or were crushed to death after police rounded up 1,300 people and packed them into trucks following a riot in southern Thailand. Islamic leaders accused troops yesterday of overreacting and warned the deaths could worsen sectarian violence.",train
World,"EU will go it alone on nuclear project if French site bid fails. BRUSSELS, Nov 9 (AFP) - The European Union said Tuesday it was prepared to forge ahead with a revolutionary nuclear energy project if negotiations with Japan and other backers on where to locate it break down.",train
World,"UN Security Council to Meet in Nairobi on Sudan. The United Nations Security Council is traveling to Nairobi, Kenya, for a special two-day meeting on the conflicts in Sudan. The Security Council meetings on Thursday and Friday are intended to put pressure ",train
World,"FDA OKs Scientist Publishing Vioxx Data (AP). AP - The Food and Drug Administration has given a whistle-blower scientist permission to publish data indicating that as many as 139,000 people had heart attacks that may be linked to Vioxx, the scientist's lawyer said Monday.",train
World,"Typhoon hits southwestern Japan, kills 5. Powerful Typhoon Chaba hit southwestern Japan on Monday, leaving five people dead, 54 injured, and four freighter crew members missing since Sunday, and paralyzing transportation systems in the region.",train
World,"Explosion in Jerusalem Caused by Accident -Police (Reuters). Reuters - A blast heard in central Jerusalem on\Thursday was caused by the apparently accidental explosion of a\gas canister inside a shop, police said.",train
World,"Expert: India Leads World in HIV Cases. NEW DELHI - India has the world's largest number of HIV-infected people, the head of a top international AIDS-fighting fund said Wednesday, dismissing official figures.   ""I don't believe in the official statistics...",train
World,Darfur warring parties to meet in Nigeria for peace talks (AFP). AFP - Sudan's government and its foes in the Darfur region's rebel movements will meet on Monday for peace talks which mark a last chance for African diplomacy to solve the crisis before the United Nations steps in.,train
World,Swedes Blast Gov't Response to Tsunami (AP). AP - Hours after a tsunami flattened south Asia beaches  #151; a magnet for thousands of vacationing Swedes  #151; the Swedish foreign minister went to the theater.,train
World,"Russia Says Attack Was To Ignite Regional War. The guerrillas who took over a school in southern Russia argued heatedly over whether to abandon the siege in the moments leading up to the firestorm of explosions and shooting that killed hundreds, Russian officials said Monday.",train
World,"Fierce Clashes in Iraq Kill 36; 203 Hurt. US troops battled Shiite militiamen loyal to rebel cleric Muqtada al-Sadr in the Baghdad slum of Sadr City on Tuesday in fierce fighting that killed 36 people, including ",train
World,"Revolving Door.  &lt;em&gt; IN&lt;/em&gt;&lt;br&gt;   Aylwin B. Lewis,  president of Yum Brands, as chief executive of Kmart.",train
World,Australia says no to talks amid kidnapping claims. Australia vowed yesterday never to negotiate with terrorists amid claims Iraqi militants have kidnap-ped two Australians and will execute them unless Canberra withdraws its troops from the country.,train
World,"Bashir case  #39;a trap #39;. THE prosecution on terrorism charges of extremist Islamic cleric and accused Jemaah Islamiah leader Abu Bakar Bashir will rely heavily on the potentially tainted testimony of at least two convicted Bali bombers, his lawyers have said.",train
World,"National Parties Eye Fla. Senate Primary (AP). AP - Florida voters went to the polls Tuesday to pick candidates hoping to fill retiring Democratic Sen. Bob Graham's seat, with polls showing a close race between Republican hopefuls Mel Martinez and Bill McCollum. Betty Castor was leading the field of three prominent Democrats.",train
World,"Belarus vote significantly short of democratic standards. MINSK - Legislative elections in Belarus held at the same time as a referendum on whether President Alexander Lukashenko should be allowed to seek a third term fell significantly short of democratic standards, foreign observers said here Monday.",train
World,"Five Killed in Al Qaeda Jailbreak in Kabul.  KABUL (Reuters) - Three Afghan prison guards and two  prisoners were killed in a jail break attempt by al Qaeda  inmates Friday and a shoot-out was going on between police and  another two, the chief of Kabul's Pul-i-Charki prison told  Reuters.",train
World,Nice Witch of the North. Comedienne Shabana Rehman's Pakistani roots and Norwegian lifestyle make a provocative comic brew,train
World,Australia turns down plea for more troops to protect UN staff in Iraq (AFP). AFP - Australia has turned down a diplomatic plea for a contribution to a military force to protect United Nations (UN) personnel in Iraq.,train
World,"Kuwaitis Get Apology From Palestinians (AP). AP - Palestinian leader Mahmound Abbas provided a long-awaited apology to Kuwaitis for the Palestinian support of former Iraqi dictator Saddam Hussein after his army invaded Kuwait in 1990, making the remarks on arriving as part of a Middle East tour to repair relations with Arab nations.",train
World,"Thousands Flee Clashes in East Congo - U.N. (Reuters). Reuters - Thousands of civilians have fled\their homes after clashes in the east of Democratic Republic of\Congo, the United Nations' humanitarian arm said on Friday.",train
